"Numer dokumentu";"Data złożenia";"Data zamknięcia";"Student";"Tryb studiów";"Typ studiów";"Język wykładowy";"Kierunek";"Status";"Rodzaj wniosku";"Osoba przyjmująca";"Osoba przypisana";"Słowo regulamin w uzasadnieniu";"Słowo formaln w uzasadnieniu";"Słowo postęp w uzasadnieniu";"Złożone odwołanie";"Liczba załączników";"Liczba zmian statusu";"Semestr rejestracji";"Semestr aktualny";"Semestr studiow";"Brakujace ECTS";"ECTS uznane w bieżącym semstrze";"Suma zdobytych ECTS";"Niezaliczone z sem 1";"Niezaliczone z sem 2";"Niezaliczone z sem 3";"Niezaliczone z sem 4";"Niezaliczone z sem 5";"Niezaliczone z sem 6";"Liczba brakujacych przedmiotow";"Brakujace przedmioty";"Opłata za niezaliczone przedmioty";"Liczba prac dyplomowych";"Informacje o pracach dyplomowych";"Stopień zaawansowania pracy";"Słowo rodzin lub famil w uzasadnieniu";"Słowo zdrow lub health w uzasadnieniu";"Słowo bardzo proszę w uzasadnieniu";"Słowo losow w uzasadnieniu";"Słowo prac lub work w uzasadnieniu";"Słowo obiecuję lub promise w uzasadnieniu";"Słowo zobowiązuję w uzasadnieniu"
4677;"26.09.2018 13:01";"28.09.2018 08:57";"FY5FSiSjfCnI0pAwG7PjKw";"Z";"M";"PL";"Model 2,M,Z,PL,4 - Elektromechatronika Pojazdów i Maszyny Elektryczne";"Zamknięty - inne";"Potwierdzenie opłaty";"qDuYYvY4wP3o1XIJVQ2G6A";"qDuYYvY4wP3o1XIJVQ2G6A";"NO";"NO";"NO";"NO";1;4;"2018Z";"2018Z";4;24;0;66;1;0;0;1;0;0;1;"1ZE2102";260;2;"[dr hab. inż. Paweł Piotrowski,ZSIS,Elektromechatronika Pojazdów i Maszyny Elektryczne],[doc. dr hab. inż. Tadeusz Maciołek,ZTE,Elektromechatronika Pojazdów i Maszyny Elektryczne]";;"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
4376;"18.09.2018 20:00";"19.09.2018 15:51";"85DLhAfkwvhAL0ZCYRNObg";"D";"I";"PL";"Model 2,I,D,PL,7 - Informatyka";"Zamknięty - decyzja negatywna";"Podanie o rejestrację";"FUYMkMMRDa35xtOw0V36w";"ZRZOnmXcfa9Tlr9XY1AxQ";"NO";"NO";"NO";"YES";0;7;"null";"2018L";4;36;13;84;0;2;4;5;0;0;11;"1DI1207,1DW1201,1DI1302,1DI1306,1DI1317,1DI1315,1DI1414,1DI1418,1DI1411,1DI1412,1DI1410";2140;0;;;"NIE";"TAK";"NIE";"NIE";"NIE";"NIE";"NIE"
4375;"18.09.2018 20:00";"19.09.2018 11:05";"NSeITTxJa8fvIjguA2kbQ";"D";"I";"PL";"Model 2,I,D,PL,7 - Elektromechatronika Pojazdów i Maszyny Elektryczne";"Zamknięty - decyzja pozytywna";"Podanie o rejestrację";"FUYMkMMRDa35xtOw0V36w";"U30IXCvggk3K9wSqIuKRFw";"NO";"NO";"NO";"NO";0;6;"null";"2018L";6;10;40;170;1;1;0;0;4;1;6;"1DW1101,1DE1209,1DE1505,1DE1520,1DE1506,1DE1518";1220;0;;;"NIE";"NIE";"NIE";"NIE";"TAK";"NIE";"NIE"
4735;"1.10.2018 16:55";"3.10.2018 08:56";"KaEKKe4VaRrQXS7QI8Dcg";"D";"I";"PL";"Model 2,I,D,PL,7 - Technika Wysokich Napięć i Kompatybilność Elektromagnetyczna";"Zamknięty - inne";"Potwierdzenie opłaty";"U30IXCvggk3K9wSqIuKRFw";"U30IXCvggk3K9wSqIuKRFw";"NO";"NO";"NO";"NO";1;4;"2018Z";"2018Z";7;7;0;203;0;0;0;0;0;0;0;;0;1;"[dr inż. Przemysław Sul,ZWNiKE,Technika Wysokich Napięć i Kompatybilność Elektromagnetyczna]";;"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
3663;"19.07.2018 23:21";"3.10.2018 09:00";"3aToaCSclIFOx9VPRjv5w";"D";"I";"PL";"Model 2,I,D,PL,7 - Elektrotechnika";"Zamknięty - inne";"Wniosek ogólny";"FUYMkMMRDa35xtOw0V36w";"WXJX9CCNKupY4S1OKIcNWg";"NO";"NO";"NO";"YES";1;7;"null";"2018L";4;4;35;116;0;0;1;1;0;0;1;"1DE1204";80;0;;;"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
4740;"2.10.2018 11:03";"3.10.2018 08:57";"Jr0GhyyeedvXYhiYGTaoew";"D";"I";"PL";"Model 2,I,D,PL,7 - Elektrotechnika";"Zamknięty - inne";"Wniosek ogólny";"U30IXCvggk3K9wSqIuKRFw";"U30IXCvggk3K9wSqIuKRFw";"NO";"NO";"NO";"NO";0;4;"2018Z";"2018Z";1;30;0;0;6;0;0;0;0;0;0;;0;0;;;"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
4411;"19.09.2018 05:45";"19.09.2018 11:16";"G6WEfENC4uKcTmjpud5QnA";"Z";"I";"PL";"Model 2,I,Z,PL,8 - Elektroenergetyka";"Zamknięty - inne";"Potwierdzenie opłaty";"qDuYYvY4wP3o1XIJVQ2G6A";"qDuYYvY4wP3o1XIJVQ2G6A";"NO";"NO";"NO";"NO";1;4;"null";"2018L";8;2;0;212;0;0;0;0;0;0;0;;0;1;"[dr inż. Zygmunt Pawełkowicz,ZEIG,Elektroenergetyka]";;"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
4404;"18.09.2018 23:19";"19.09.2018 14:12";"VC1xJJlVollFEx5YreOnA";"D";"I";"EN";"Model 2,I,D,EN,8 - Electrical Engineering";"Zamknięty - decyzja pozytywna";"Podanie o rejestrację";"FUYMkMMRDa35xtOw0V36w";"WXJX9CCNKupY4S1OKIcNWg";"NO";"NO";"NO";"NO";0;6;"null";"2018L";4;30;26;90;0;1;2;4;0;0;7;"1DA1212,1DA1312,1DA1305,1DA1406,1DA1408,1DA1410,1DA1420";1377;0;;;"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
3837;"5.09.2018 10:00";"5.09.2018 10:05";"gZTwNUIXfv2yrewLYhIJQ";"D";"I";"PL";"Model 2,I,D,PL,7 - Systemy wbudowane";"Zamknięty - inne";"Wniosek ogólny";"U30IXCvggk3K9wSqIuKRFw";"U30IXCvggk3K9wSqIuKRFw";"NO";"NO";"NO";"NO";1;4;"null";"2018L";7;0;15;214;0;0;0;0;0;0;0;;0;1;"[mgr inż. Kamil Możdżyński,ZEP,Systemy wbudowane]";;"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
4680;"26.09.2018 13:20";"26.09.2018 13:58";"XOQi2RcI9aNdcvvdSGdyw";"D";"M";"PL";"Model 2,M,D,PL,3 - Elektromechatronika Pojazdów i Maszyny Elektryczne";"Zamknięty - inne";"Wniosek ogólny";"UxFYRj8nA8e4KeQCrN2hA";"UxFYRj8nA8e4KeQCrN2hA";"NO";"NO";"NO";"NO";1;4;"2018L";"2018Z";3;20;0;70;0;0;1;0;0;0;0;;0;1;"[dr hab. inż. Piotr Biczel,ZWNiKE,Elektromechatronika Pojazdów i Maszyny Elektryczne]";;"NIE";"NIE";"NIE";"NIE";"TAK";"NIE";"NIE"
4433;"20.09.2018 04:26";"5.11.2018 14:51";"dN7dWw1FUEQPD5ibspM9aA";"D";"I";"EN";"Model 2,I,D,EN,8 - Electrical Engineering";"Zamknięty - decyzja pozytywna";"Wniosek ogólny";"FUYMkMMRDa35xtOw0V36w";"WXJX9CCNKupY4S1OKIcNWg";"NO";"NO";"NO";"NO";0;12;"null";"2018L";8;25;13;219;0;0;1;1;1;2;6;"1DA1312,1DA1405,1DA1505,1DA1808,1DA1615,1DA2103";1880;1;"[prof. dr hab. inż. Włodzimierz Koczara,ZNE,Electrical Engineering]";;"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
3840;"5.09.2018 10:08";"6.09.2018 13:42";"OOXT5jOih6ZY5fe7hRhOUQ";"Z";"I";"PL";"Model 2,I,Z,PL,8 - Automatyka Przemysłowa";"Zamknięty - decyzja pozytywna";"Wniosek o przedłużenie terminu złożenia pracy dyplomowej";"qDuYYvY4wP3o1XIJVQ2G6A";"qDuYYvY4wP3o1XIJVQ2G6A";"YES";"NO";"NO";"NO";0;6;"null";"2018L";8;15;16;199;0;0;0;0;0;0;0;;0;1;"[dr inż. Remigiusz Olesiński,ZNE,Automatyka Przemysłowa]";"70%";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
4268;"17.09.2018 13:08";"19.09.2018 14:06";"ISVy70osxTABAKvOP2Izw";"Z";"I";"PL";"Model 2,I,Z,PL,8 - Elektrotechnika";"Zamknięty - decyzja pozytywna";"Wniosek ogólny";"FUYMkMMRDa35xtOw0V36w";"qDuYYvY4wP3o1XIJVQ2G6A";"NO";"NO";"NO";"NO";0;6;"null";"2018L";4;9;24;92;0;0;2;3;0;0;5;"SJONSTJEZ1,1ZE1850,SJONSTJEZ2,1ZE1408,1ZE1410";790;0;;;"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
4416;"19.09.2018 10:50";"19.09.2018 15:54";"5Iap4pPSPlqhYkynEWgciw";"Z";"M";"PL";"Model 2,M,Z,PL,4 - Elektroenergetyka";"Zamknięty - inne";"Wniosek ogólny";"qDuYYvY4wP3o1XIJVQ2G6A";"qDuYYvY4wP3o1XIJVQ2G6A";"NO";"NO";"NO";"NO";1;4;"null";"2018L";3;0;0;90;0;0;0;0;0;0;0;;0;2;"[dr inż. Łukasz Kolimas,ZAiAE,Elektroenergetyka],[dr inż. Łukasz Kolimas,ZAiAE,Elektroenergetyka]";;"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
5010;"15.10.2018 16:10";"15.10.2018 19:19";"QQkU1M50VubSgM31a1SE9g";"D";"I";"PL";"Model 2,I,D,PL,7 - Elektrotechnika";"Zamknięty - inne";"Wniosek ogólny";"FUYMkMMRDa35xtOw0V36w";"U30IXCvggk3K9wSqIuKRFw";"NO";"NO";"NO";"NO";0;4;"2018Z";"2018Z";5;30;0;120;0;0;0;0;15;0;0;;0;0;;;"NIE";"NIE";"NIE";"NIE";"TAK";"NIE";"NIE"
4420;"19.09.2018 12:56";"20.09.2018 11:49";"jKN8lSVwSMs4XLB79sWM0g";"D";"I";"PL";"Model 2,I,D,PL,7 - Systemy wbudowane";"Zamknięty - inne";"Wniosek ogólny";"U30IXCvggk3K9wSqIuKRFw";"U30IXCvggk3K9wSqIuKRFw";"NO";"NO";"NO";"NO";0;4;"null";"2018L";6;0;33;186;0;0;0;1;0;0;0;;0;0;;;"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
3842;"5.09.2018 10:45";"6.09.2018 12:34";"YhFv34rMCMaM8E6LLikCg";"D";"I";"PL";"Model 2,I,D,PL,7 - Inżynieria  Oprogramowania";"Zamknięty - decyzja pozytywna";"Podanie o rejestrację";"FUYMkMMRDa35xtOw0V36w";"ZRZOnmXcfa9Tlr9XY1AxQ";"NO";"NO";"NO";"NO";0;6;"null";"2018L";6;10;41;170;0;0;5;2;1;0;1;"1DI1405";80;2;"[dr hab. inż. Jacek Rąbkowski,ZEP,Inżynieria Oprogramowania],[dr inż. Maciej Stodolski,ZETiIS,Inżynieria Oprogramowania]";;"NIE";"NIE";"NIE";"NIE";"TAK";"NIE";"NIE"
4422;"19.09.2018 13:27";"19.09.2018 16:08";"aZFTRXxZ8zkyjq1qiu72Q";"Z";"I";"PL";"Model 2,I,Z,PL,8 - Automatyka Przemysłowa";"Zamknięty - decyzja pozytywna";"Wniosek ogólny";"qDuYYvY4wP3o1XIJVQ2G6A";"qDuYYvY4wP3o1XIJVQ2G6A";"NO";"NO";"NO";"NO";0;5;"null";"2018L";3;0;42;178;0;0;0;0;0;0;0;;0;0;;;"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
4638;"26.09.2018 12:09";"26.09.2018 14:32";"SqbJC8SLvXg58gWacaQQ";"D";"I";"EN";"Model 2,I,D,EN,8 - Electrical Engineering";"Zamknięty - inne";"Wniosek ogólny";"WXJX9CCNKupY4S1OKIcNWg";"WXJX9CCNKupY4S1OKIcNWg";"NO";"NO";"NO";"NO";0;7;"2018L";"2018Z";6;2;0;178;0;0;0;1;0;1;1;"1DA1405";80;0;;;"NIE";"NIE";"TAK";"NIE";"TAK";"NIE";"NIE"
3843;"5.09.2018 11:14";"5.09.2018 15:11";"c37C0JFNn0Y5a14K9nCSUQ";"D";"M";"PL";"Model 2,M,D,PL,3 - Technika Wysokich Napięć i Kompatybilność Elektromagnetyczna";"Zamknięty - inne";"Wniosek ogólny";"FUYMkMMRDa35xtOw0V36w";"UxFYRj8nA8e4KeQCrN2hA";"NO";"NO";"NO";"NO";1;4;"null";"2018L";3;20;0;70;0;0;1;0;0;0;0;;0;2;"[dr hab. inż. Łukasz Nogal,ZAiAE,Technika Wysokich Napięć i Kompatybilność Elektromagnetyczna],[prof. nzw. dr hab. inż. Jacek Starzyński,ZWNiKE,Technika Wysokich Napięć i Kompatybilność Elektromagnetyczna]";;"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
3826;"4.09.2018 21:09";"6.09.2018 08:57";"ughLhvS1E8K1fwghCxp0UQ";"Z";"M";"PL";"Model 2,M,Z,PL,4 - Automatyka Przemysłowa";"Zamknięty - decyzja pozytywna";"Wniosek o przedłużenie terminu złożenia pracy dyplomowej";"FUYMkMMRDa35xtOw0V36w";"qDuYYvY4wP3o1XIJVQ2G6A";"YES";"NO";"NO";"NO";0;6;"null";"2018L";4;20;4;70;0;0;0;1;0;0;0;;0;1;"[dr inż. Sławomir Skoneczny,ZS,Automatyka Przemysłowa]";"75%";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
5426;"25.10.2018 14:41";"26.10.2018 08:14";"bw2CKUrDHoGVSMzC5pskQ";"D";"I";"EN";"Model 2,I,D,EN,8 - Electrical Engineering";"Zamknięty - inne";"Wniosek ogólny";"WXJX9CCNKupY4S1OKIcNWg";"WXJX9CCNKupY4S1OKIcNWg";"NO";"NO";"NO";"NO";0;4;"2018Z";"2018Z";3;0;0;119;2;0;2;0;0;0;4;"1DA1101,1DA1407,DSJO1401,DSJO1502";1518;0;;;"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
3781;"3.09.2018 17:24";"5.09.2018 12:22";"XmWVyVHLmIsjxOz5PH3Bwg";"D";"M";"PL";"Model 2,M,D,PL,3 - Inżynieria  Oprogramowania";"Zamknięty - decyzja pozytywna";"Podanie o rejestrację";"FUYMkMMRDa35xtOw0V36w";"UxFYRj8nA8e4KeQCrN2hA";"NO";"NO";"NO";"NO";0;6;"null";"2018L";3;26;15;64;0;0;1;0;0;0;0;;0;2;"[dr inż. Rafał Łopatka,ZS,Inżynieria Oprogramowania],[prof. nzw. dr hab. inż. Marcin Iwanowski,ZS,Inżynieria Oprogramowania]";;"NIE";"NIE";"NIE";"NIE";"TAK";"NIE";"NIE"
3834;"5.09.2018 09:02";"5.09.2018 14:43";"DMCHhEwyfhXLHh1Bsvaw";"D";"M";"PL";"Model 2,M,D,PL,3 - Automatyka.";"Zamknięty - decyzja pozytywna";"Wniosek o przedłużenie terminu złożenia pracy dyplomowej";"UxFYRj8nA8e4KeQCrN2hA";"UxFYRj8nA8e4KeQCrN2hA";"YES";"NO";"NO";"NO";0;6;"null";"2018L";3;17;9;73;0;0;1;0;0;0;0;;0;2;"[dr inż. Szymon Piasecki,ZEP,Automatyka],[dr inż. Szymon Piasecki,ZEP,Automatyka]";"70%";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
3825;"4.09.2018 20:56";"5.09.2018 14:50";"BA0EavMeP9TQzVnT0HSFg";"D";"M";"PL";"Model 2,M,D,PL,3 - Automatyka Elektroenergetyczna i Aparaty";"Zamknięty - decyzja pozytywna";"Podanie o rejestrację";"FUYMkMMRDa35xtOw0V36w";"UxFYRj8nA8e4KeQCrN2hA";"NO";"NO";"NO";"NO";0;6;"null";"2018L";3;28;15;62;0;3;1;0;0;0;3;"2DE2275,1DE2211,1DE2213";390;2;"[dr inż. Zbigniew Żagan,ZAiAE,Automatyka Elektroenergetyczna i Aparaty],[dr inż. Ryszard Kowalik,ZAiAE,Automatyka Elektroenergetyczna i Aparaty]";;"NIE";"TAK";"NIE";"NIE";"NIE";"NIE";"NIE"
4466;"20.09.2018 16:31";"22.09.2018 09:23";"WqeycYiIXIUUiMHK9WlFpw";"D";"I";"PL";"Model 2,I,D,PL,7 - Inżynieria  Oprogramowania";"Zamknięty - decyzja pozytywna";"Wniosek ogólny";"ZRZOnmXcfa9Tlr9XY1AxQ";"ZRZOnmXcfa9Tlr9XY1AxQ";"NO";"NO";"NO";"NO";0;8;"null";"2018Z";5;0;0;186;0;0;0;0;7;0;0;;0;1;"[mgr inż. Radosław Roszczyk,ZETiIS,Inżynieria Oprogramowania]";;"NIE";"NIE";"NIE";"NIE";"TAK";"NIE";"NIE"
5434;"25.10.2018 18:42";"26.10.2018 08:16";"MgvNzxP5wfAXwW3F43Sw";"D";"I";"EN";"Model 2,I,D,EN,8 - Electrical Engineering";"Zamknięty - inne";"Potwierdzenie opłaty";"WXJX9CCNKupY4S1OKIcNWg";"WXJX9CCNKupY4S1OKIcNWg";"NO";"NO";"NO";"NO";1;4;"2018Z";"2018Z";7;51;0;159;0;1;2;0;1;1;2;"1DA1211,1DE1695";90;0;;;"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
4546;"21.09.2018 12:43";"21.09.2018 20:10";"PevXMVUXJjZ6Y6cFcg82g";"D";"I";"PL";"Model 2,I,D,PL,7 - Inżynieria  Oprogramowania";"Zamknięty - decyzja pozytywna";"Wniosek ogólny";"ZRZOnmXcfa9Tlr9XY1AxQ";"ZRZOnmXcfa9Tlr9XY1AxQ";"NO";"NO";"NO";"NO";0;5;"2018Z";"2018Z";5;34;0;116;0;0;2;0;9;0;0;;0;0;;;"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
4423;"19.09.2018 13:33";" - ";"781grbKQtm8a83gun5QABA";"D";"M";"EN";"Model 2,M,D,EN,3 - Electrical Engineering";"Anulowany - usunięty";"Wniosek ogólny";"WXJX9CCNKupY4S1OKIcNWg";"WXJX9CCNKupY4S1OKIcNWg";"NO";"NO";"NO";"NO";1;3;"null";"2018L";3;32;32;58;0;1;2;0;0;0;1;"1DA2215";0;0;;;"NIE";"TAK";"NIE";"NIE";"NIE";"NIE";"NIE"
3795;"4.09.2018 09:52";"6.09.2018 12:35";"9J7t3Kce5balP1YXY8vEQ";"D";"I";"PL";"Model 2,I,D,PL,7 - Informatyka";"Zamknięty - decyzja negatywna";"Podanie o rejestrację";"ZRZOnmXcfa9Tlr9XY1AxQ";"ZRZOnmXcfa9Tlr9XY1AxQ";"NO";"NO";"NO";"YES";0;8;"null";"2018L";4;47;12;73;0;2;7;6;0;0;11;"1DI1210,1DI1209,1DI1302,1DI1313,1DI1318,1DI1315,1DW1301,1DI1404,1DI1414,1DI1418,1DI1410";2300;0;;;"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
3747;"4.09.2018 19:44";"5.09.2018 13:37";"WUr8kNXAQEMzSsYB728aQ";"Z";"I";"PL";"Model 2,I,Z,PL,8 - Elektroenergetyka";"Zamknięty - decyzja negatywna";"Wniosek o przedłużenie terminu złożenia pracy dyplomowej";"qDuYYvY4wP3o1XIJVQ2G6A";"qDuYYvY4wP3o1XIJVQ2G6A";"NO";"NO";"NO";"NO";0;5;"null";"2018L";8;14;0;200;0;0;0;0;0;0;0;;0;1;"[mgr inż. Piotr Marchel,ZEIG,Elektroenergetyka]";"70%";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
4418;"19.09.2018 11:56";"19.09.2018 15:31";"0MKFHjg5vMqTOxNoCslNg";"D";"I";"PL";"Model 2,I,D,PL,7 - Inżynieria  Oprogramowania";"Zamknięty - decyzja negatywna";"Wniosek ogólny";"ZRZOnmXcfa9Tlr9XY1AxQ";"ZRZOnmXcfa9Tlr9XY1AxQ";"NO";"NO";"NO";"NO";0;5;"null";"2018L";7;25;30;185;0;0;0;0;0;0;0;;0;1;"[dr inż. Krzysztof Hryniów,ZS,Inżynieria Oprogramowania]";;"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
5403;"24.10.2018 16:48";"26.10.2018 08:20";"dhGFAFMeha54yG0FDEEmxA";"D";"I";"PL";"Model 2,I,D,PL,7 - Elektrotechnika";"Zamknięty - inne";"Potwierdzenie opłaty";"U30IXCvggk3K9wSqIuKRFw";"U30IXCvggk3K9wSqIuKRFw";"NO";"NO";"NO";"NO";1;4;"2018Z";"2018Z";3;44;0;46;1;2;11;0;0;0;2;"1DE1221,1DE1213";345;0;;;"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
4669;"26.09.2018 02:37";"27.09.2018 16:49";"dDOrf55Ezwo1p8u0Hl1NQ";"D";"I";"EN";"Model 2,I,D,EN,8 - Electrical Engineering";"Zamknięty - decyzja negatywna";"Wniosek ogólny";"WXJX9CCNKupY4S1OKIcNWg";"WXJX9CCNKupY4S1OKIcNWg";"NO";"NO";"NO";"NO";1;5;"2018L";"2018Z";4;0;0;123;0;1;0;6;0;0;3;"1DA1608,1DA1510,1DA1800";585;0;;;"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
5968;"5.11.2018 13:37";"5.11.2018 15:11";"3I7wDGHwIk3PGcdTgvZ4tg";"D";"I";"PL";"Model 2,I,D,PL,7 - Inżynieria  Oprogramowania";"Zamknięty - inne";"Potwierdzenie opłaty";"ZRZOnmXcfa9Tlr9XY1AxQ";"ZRZOnmXcfa9Tlr9XY1AxQ";"NO";"NO";"NO";"NO";1;4;"2018Z";"2018Z";7;12;0;198;0;0;0;0;0;0;0;;0;1;"[dr inż. Grzegorz Sarwas,ZS,Inżynieria Oprogramowania]";;"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
3863;"5.09.2018 18:53";"5.09.2018 20:58";"Qs4tHOT93D8wSiEJJrkkQ";"D";"M";"PL";"Model 2,M,D,PL,3 - Inżynieria  Oprogramowania";"Zamknięty - decyzja negatywna";"Podanie o rejestrację";"FUYMkMMRDa35xtOw0V36w";"UxFYRj8nA8e4KeQCrN2hA";"NO";"NO";"NO";"NO";0;4;"null";"2018L";3;31;16;59;1;1;1;0;0;0;2;"1DI2101,1DW2106";230;1;"[mgr inż. Wiktor Nowakowski,ZETiIS,Inżynieria Oprogramowania]";;"TAK";"NIE";"NIE";"NIE";"TAK";"NIE";"NIE"
3852;"5.09.2018 13:35";"5.09.2018 14:53";"mVz7NxVtxBB6xWdP87IYg";"Z";"I";"PL";"Model 2,I,Z,PL,8 - Automatyka Przemysłowa";"Zamknięty - decyzja pozytywna";"Wniosek ogólny";"qDuYYvY4wP3o1XIJVQ2G6A";"qDuYYvY4wP3o1XIJVQ2G6A";"NO";"NO";"NO";"NO";0;6;"null";"2018L";8;19;24;195;0;0;1;3;1;0;5;"1ZE1414,1ZE1417,1ZE1418,1ZE1527,1ZE1413";400;1;"[dr inż. Adam Jóśko,ZSIP,Automatyka Przemysłowa]";;"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
3864;"5.09.2018 19:47";"14.09.2018 14:20";"FRQ7Llm5XzWqe89dy7HnQw";"D";"I";"EN";"Model 2,I,D,EN,8 - Electrical Engineering";"Zamknięty - decyzja pozytywna";"Wniosek o przedłużenie terminu złożenia pracy dyplomowej";"FUYMkMMRDa35xtOw0V36w";"WXJX9CCNKupY4S1OKIcNWg";"YES";"NO";"NO";"NO";0;6;"null";"2018L";8;14;7;230;0;0;0;0;0;0;0;;0;1;"[dr inż. Rafał Krupiński,ZTS,Electrical Engineering]";"70%";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
3827;"4.09.2018 21:26";"6.09.2018 08:58";"yj1fUNPOxZvjjUCOsQ1AA";"Z";"M";"PL";"Model 2,M,Z,PL,4 - Automatyka Przemysłowa";"Zamknięty - decyzja pozytywna";"Wniosek o przedłużenie terminu złożenia pracy dyplomowej";"FUYMkMMRDa35xtOw0V36w";"qDuYYvY4wP3o1XIJVQ2G6A";"YES";"NO";"NO";"NO";0;6;"null";"2018L";4;20;4;70;0;0;0;1;0;0;0;;0;1;"[dr inż. Sławomir Skoneczny,ZS,Automatyka Przemysłowa]";"60%";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
3780;"5.09.2018 20:50";"6.09.2018 08:59";"nqMI0CUdbqYH2rxes2xA";"Z";"M";"PL";"Model 2,M,Z,PL,4 - Technika Wysokich Napięć i Kompatybilność Elektromagnetyczna";"Zamknięty - decyzja pozytywna";"Wniosek o przedłużenie terminu złożenia pracy dyplomowej";"FUYMkMMRDa35xtOw0V36w";"qDuYYvY4wP3o1XIJVQ2G6A";"YES";"NO";"NO";"NO";0;6;"null";"2018L";4;20;4;70;0;0;0;1;0;0;0;;0;2;"[mgr inż. Maciej Ciuba,ZWNiKE,Technika Wysokich Napięć i Kompatybilność Elektromagnetyczna],[dr inż. Andrzej Łasica,ZWNiKE,Technika Wysokich Napięć i Kompatybilność Elektromagnetyczna]";"50%";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
3857;"5.09.2018 15:37";"6.09.2018 08:41";"F3HadoS4Cgo9FHBDubTDDw";"D";"M";"PL";"Model 2,M,D,PL,3 - Inżynieria  Oprogramowania";"Zamknięty - decyzja pozytywna";"Wniosek o przedłużenie terminu złożenia pracy dyplomowej";"UxFYRj8nA8e4KeQCrN2hA";"UxFYRj8nA8e4KeQCrN2hA";"YES";"NO";"NO";"NO";0;6;"null";"2018L";3;18;10;72;0;0;1;0;0;0;0;;0;2;"[dr inż. Bartosz Chaber,ZETiIS,Inżynieria Oprogramowania],[dr inż. Bartosz Chaber,ZETiIS,Inżynieria Oprogramowania]";"85%";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
3847;"5.09.2018 12:48";"5.09.2018 15:00";"J0tw1s7H617ZCQJrgojOew";"D";"M";"PL";"Model 2,M,D,PL,3 - Automatyka.";"Zamknięty - decyzja pozytywna";"Wniosek o przedłużenie terminu złożenia pracy dyplomowej";"FUYMkMMRDa35xtOw0V36w";"UxFYRj8nA8e4KeQCrN2hA";"YES";"NO";"NO";"NO";0;6;"null";"2018L";3;19;11;71;0;0;1;0;0;0;0;;0;2;"[dr inż. Łukasz Makowski,ZSIP,Automatyka],[prof. nzw. dr hab. inż. Marcin Iwanowski,ZS,Automatyka]";"85%";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
3854;"5.09.2018 14:46";"6.09.2018 09:02";"ofDEm1KiT7EULflcpG24w";"Z";"M";"PL";"Model 2,M,Z,PL,4 - Sieci i Systemy Elektroenergetyczne";"Zamknięty - decyzja pozytywna";"Wniosek o przedłużenie terminu złożenia pracy dyplomowej";"qDuYYvY4wP3o1XIJVQ2G6A";"qDuYYvY4wP3o1XIJVQ2G6A";"YES";"NO";"NO";"NO";0;6;"null";"2018L";4;20;5;70;0;0;0;1;0;0;0;;0;2;"[mgr inż. Piotr Kapler,ZSIS,Sieci i Systemy Elektroenergetyczne],[prof. nzw. dr hab. inż. Jerzy Marzecki,ZSIS,Sieci i Systemy Elektroenergetyczne]";"30%";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE";"NIE"
